,Country,Year,% Plastic in waste stream4,Plastic pollution by year,Value_x,Value_y,plastic pollution per millions of people
11,Australia,2017,4.950000000000002,366.00300000000016,7394.0,24.60186,14.877045881896741
12,Belgium,2000,23.800000000000008,160.96814650000005,2705.3469999999998,10.251247,15.702299095905119
13,Belgium,2001,23.800000000000008,147.12499550000007,2472.6890000000003,10.286571,14.30262771724417
14,Belgium,2002,23.800000000000008,150.44789200000005,2528.536,10.332783,14.560248870028536
15,Belgium,2003,23.800000000000008,149.41039050000006,2511.099,10.37613,14.399433170170388
16,Belgium,2004,23.800000000000008,149.23314000000005,2508.12,10.421133,14.320241378744525
17,Belgium,2005,23.800000000000008,153.77120500000007,2584.39,10.478617,14.674761468999208
18,Belgium,2006,23.800000000000008,136.75771550000005,2298.449,10.547956,12.96532859067672
19,Belgium,2007,23.800000000000008,150.30015350000005,2526.053,10.625701,14.144963565227373
20,Belgium,2008,23.800000000000008,135.60085700000008,2279.0060000000003,10.709976,12.661172816820512
21,Belgium,2009,23.800000000000008,128.44223350000004,2158.693,10.796498,11.896656999334418
22,Belgium,2010,23.800000000000008,125.62104100000003,2111.2780000000002,10.895589,11.529531905067275
23,Belgium,2011,23.800000000000008,130.10115300000004,2186.574,10.993616,11.834245711329197
24,Belgium,2012,23.800000000000008,131.88413000000006,2216.54,11.067748,11.916076332782428
25,Belgium,2013,23.800000000000008,135.24790300000004,2273.0739999999996,11.125033,12.157078814957226
26,Belgium,2014,23.800000000000008,128.67731800000004,2162.6440000000002,11.179778,11.509827654896192
27,Belgium,2015,23.800000000000008,126.51235100000005,2126.2580000000003,11.238474,11.257075560258453
28,Belgium,2016,23.800000000000008,130.84811600000006,2199.128,11.295003,11.584602146630688
29,Belgium,2017,23.800000000000008,123.80248300000004,2080.714,11.349081,10.908591012787735
30,Belgium,2018,23.800000000000008,125.36590500000004,2106.99,11.40374,10.993402603005684
31,Belgium,2019,17.850000000000005,4.138344000000002,69.55199999999999,11.462023,0.3610483070920379
32,Brazil,2000,63.79999999999999,8699.608499999998,54543.0,173.765726,50.06515784361295
33,Brazil,2010,31.899999999999995,7420.896999999999,46526.0,194.890682,38.07722834075771
34,Brazil,2011,31.899999999999995,7732.081499999998,48477.0,196.603732,39.32825395196465
35,Brazil,2012,31.899999999999995,7945.652,49816.0,198.314934,40.06582782111609
36,Canada,2000,7.8999999999999995,915.170365,23168.87,30.68573,29.823972413235726
37,Canada,2002,7.8999999999999995,951.2141149999999,24081.37,31.360079,30.332006338376885
38,Canada,2004,7.8999999999999995,996.4574150000001,25226.77,31.940655,31.19715030890882
39,Canada,2006,7.8999999999999995,1043.471895,26417.01,32.571174,32.036668220801616
40,Canada,2008,7.8999999999999995,1024.0958019999998,25926.476,33.247118,30.802543606937594
41,Canada,2010,7.8999999999999995,985.6203925000001,24952.415,34.004889,28.98466724887707
42,Canada,2012,7.8999999999999995,974.9182229999999,24681.474000000002,34.714222,28.084115582368515
43,Canada,2014,7.8999999999999995,978.2827144999999,24766.650999999998,35.437435,27.60591206728139
44,Canada,2016,7.8999999999999995,985.1595064999999,24940.747,36.109487,27.28256722395419
45,Canada,2018,7.8999999999999995,1016.45745,25733.100000000002,37.065178,27.42351459906654
46,Chile,2000,10.949999999999998,494.9728499999999,4520.3,15.343326,32.259814462653004
47,Chile,2001,10.949999999999998,494.35964999999993,4514.7,15.520049,31.85296966523752
48,Chile,2002,10.949999999999998,508.85745,4647.1,15.691701,32.428444182055216
49,Chile,2003,10.949999999999998,525.8518499999999,4802.3,15.856977,33.16217523680585
50,Chile,2004,10.949999999999998,543.5689499999999,4964.1,16.022133,33.92612893676515
51,Chile,2005,10.949999999999998,559.9501499999999,5113.7,16.183489,34.60008839873774
52,Chile,2007,10.949999999999998,601.4725499999998,5492.9,16.517933,36.413306071649515
53,Chile,2008,10.949999999999998,614.0759999999999,5608.0,16.697754,36.775964000906946
54,Chile,2009,10.949999999999998,632.8552499999998,5779.5,16.881078,37.48903061759444
55,Chile,2010,10.949999999999998,649.9591499999999,5935.7,17.063927,38.0896583769961
56,Chile,2011,10.949999999999998,672.5927999999999,6142.4,17.254159,38.98148846315835
57,Chile,2014,21.899999999999995,598.4644754999999,5465.429,17.787617,33.64500570818451
58,Chile,2015,21.899999999999995,785.3429789999998,7172.082,17.971423,43.69954338062154
59,Chile,2016,21.899999999999995,780.4383644999999,7127.291,18.167147,42.958774126724464
60,Chile,2017,21.899999999999995,872.2922204999999,7966.139,18.419192,47.357789663086194
61,Chile,2018,21.899999999999995,888.2270984999999,8111.663,18.751405,47.36856243572148
62,Colombia,2005,23.9,906.179255,7583.09,42.888592,21.12867811095314
63,Colombia,2006,23.9,906.179255,7583.09,43.405956,20.876841302608334
64,Colombia,2007,23.9,1093.9021635000001,9153.993,43.926929,24.902768948405207
65,Colombia,2008,23.9,1093.906346,9154.028,44.451147,24.60918153585553
66,Colombia,2009,23.9,1347.1761995,11273.441,44.978832,29.95133798716694
67,Colombia,2010,23.9,1073.1327050000002,8980.19,45.509584,23.580367269452523
68,Colombia,2011,23.9,1157.482019,9686.042000000001,46.044601,25.13827883968416
69,Colombia,2012,23.9,1075.0378934999999,8996.133,46.581823,23.078484787939704
70,Colombia,2013,23.9,1092.7684669999999,9144.506,47.121089,23.19064542417515
71,Colombia,2014,23.9,1092.784241,9144.638,47.661787,22.927890660079534
72,Colombia,2015,23.9,1191.157358,9967.844,48.203405,24.71106258987306
